timestamp,pid,name,vmswap_kib
2026-08-30T00:59:01Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:01Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:01Z,3864560,python3,0
2026-08-30T00:59:01Z,3865797,torch_shm_manag,0
2026-08-30T00:59:01Z,3865800,torch_shm_manag,0
2026-08-30T00:59:01Z,3865854,torch_shm_manag,0
2026-08-30T00:59:01Z,3865938,torch_shm_manag,0
2026-08-30T00:59:03Z,3862689,vllm,0
2026-08-30T00:59:03Z,3863565,python3,0
2026-08-30T00:59:03Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:03Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:03Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:03Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:03Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:03Z,3864560,python3,0
2026-08-30T00:59:03Z,3865797,torch_shm_manag,0
2026-08-30T00:59:03Z,3865800,torch_shm_manag,0
2026-08-30T00:59:03Z,3865854,torch_shm_manag,0
2026-08-30T00:59:03Z,3865938,torch_shm_manag,0
2026-08-30T00:59:04Z,3862689,vllm,0
2026-08-30T00:59:04Z,3863565,python3,0
2026-08-30T00:59:04Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:04Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:04Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:04Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:04Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:04Z,3864560,python3,0
2026-08-30T00:59:04Z,3865797,torch_shm_manag,0
2026-08-30T00:59:04Z,3865800,torch_shm_manag,0
2026-08-30T00:59:04Z,3865854,torch_shm_manag,0
2026-08-30T00:59:04Z,3865938,torch_shm_manag,0
2026-08-30T00:59:05Z,3862689,vllm,0
2026-08-30T00:59:05Z,3863565,python3,0
2026-08-30T00:59:05Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:05Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:05Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:05Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:05Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:05Z,3864560,python3,0
2026-08-30T00:59:05Z,3865797,torch_shm_manag,0
2026-08-30T00:59:05Z,3865800,torch_shm_manag,0
2026-08-30T00:59:05Z,3865854,torch_shm_manag,0
2026-08-30T00:59:05Z,3865938,torch_shm_manag,0
2026-08-30T00:59:06Z,3862689,vllm,0
2026-08-30T00:59:06Z,3863565,python3,0
2026-08-30T00:59:06Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:06Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:06Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:06Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:06Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:06Z,3864560,python3,0
2026-08-30T00:59:06Z,3865797,torch_shm_manag,0
2026-08-30T00:59:06Z,3865800,torch_shm_manag,0
2026-08-30T00:59:06Z,3865854,torch_shm_manag,0
2026-08-30T00:59:06Z,3865938,torch_shm_manag,0
2026-08-30T00:59:08Z,3862689,vllm,0
2026-08-30T00:59:08Z,3863565,python3,0
2026-08-30T00:59:08Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:08Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:08Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:08Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:08Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:08Z,3864560,python3,0
2026-08-30T00:59:08Z,3865797,torch_shm_manag,0
2026-08-30T00:59:08Z,3865800,torch_shm_manag,0
2026-08-30T00:59:08Z,3865854,torch_shm_manag,0
2026-08-30T00:59:08Z,3865938,torch_shm_manag,0
2026-08-30T00:59:09Z,3862689,vllm,0
2026-08-30T00:59:09Z,3863565,python3,0
2026-08-30T00:59:09Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:09Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:09Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:09Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:09Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:09Z,3864560,python3,0
2026-08-30T00:59:09Z,3865797,torch_shm_manag,0
2026-08-30T00:59:09Z,3865800,torch_shm_manag,0
2026-08-30T00:59:09Z,3865854,torch_shm_manag,0
2026-08-30T00:59:09Z,3865938,torch_shm_manag,0
2026-08-30T00:59:10Z,3862689,vllm,0
2026-08-30T00:59:10Z,3863565,python3,0
2026-08-30T00:59:10Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:10Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:10Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:10Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:10Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:10Z,3864560,python3,0
2026-08-30T00:59:10Z,3865797,torch_shm_manag,0
2026-08-30T00:59:10Z,3865800,torch_shm_manag,0
2026-08-30T00:59:10Z,3865854,torch_shm_manag,0
2026-08-30T00:59:10Z,3865938,torch_shm_manag,0
2026-08-30T00:59:11Z,3862689,vllm,0
2026-08-30T00:59:11Z,3863565,python3,0
2026-08-30T00:59:11Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:11Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:11Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:11Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:11Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:11Z,3864560,python3,0
2026-08-30T00:59:11Z,3865797,torch_shm_manag,0
2026-08-30T00:59:11Z,3865800,torch_shm_manag,0
2026-08-30T00:59:11Z,3865854,torch_shm_manag,0
2026-08-30T00:59:11Z,3865938,torch_shm_manag,0
2026-08-30T00:59:13Z,3862689,vllm,0
2026-08-30T00:59:13Z,3863565,python3,0
2026-08-30T00:59:13Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:13Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:13Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:13Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:13Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:13Z,3864560,python3,0
2026-08-30T00:59:13Z,3865797,torch_shm_manag,0
2026-08-30T00:59:13Z,3865800,torch_shm_manag,0
2026-08-30T00:59:13Z,3865854,torch_shm_manag,0
2026-08-30T00:59:13Z,3865938,torch_shm_manag,0
2026-08-30T00:59:14Z,3862689,vllm,0
2026-08-30T00:59:14Z,3863565,python3,0
2026-08-30T00:59:14Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:14Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:14Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:14Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:14Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:14Z,3864560,python3,0
2026-08-30T00:59:14Z,3865797,torch_shm_manag,0
2026-08-30T00:59:14Z,3865800,torch_shm_manag,0
2026-08-30T00:59:14Z,3865854,torch_shm_manag,0
2026-08-30T00:59:14Z,3865938,torch_shm_manag,0
2026-08-30T00:59:15Z,3862689,vllm,0
2026-08-30T00:59:15Z,3863565,python3,0
2026-08-30T00:59:15Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:15Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:15Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:15Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:15Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:15Z,3864560,python3,0
2026-08-30T00:59:15Z,3865797,torch_shm_manag,0
2026-08-30T00:59:15Z,3865800,torch_shm_manag,0
2026-08-30T00:59:15Z,3865854,torch_shm_manag,0
2026-08-30T00:59:15Z,3865938,torch_shm_manag,0
2026-08-30T00:59:16Z,3862689,vllm,0
2026-08-30T00:59:16Z,3863565,python3,0
2026-08-30T00:59:16Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:16Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:16Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:16Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:16Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:16Z,3864560,python3,0
2026-08-30T00:59:16Z,3865797,torch_shm_manag,0
2026-08-30T00:59:16Z,3865800,torch_shm_manag,0
2026-08-30T00:59:16Z,3865854,torch_shm_manag,0
2026-08-30T00:59:16Z,3865938,torch_shm_manag,0
2026-08-30T00:59:18Z,3862689,vllm,0
2026-08-30T00:59:18Z,3863565,python3,0
2026-08-30T00:59:18Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:18Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:18Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:18Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:18Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:18Z,3864560,python3,0
2026-08-30T00:59:18Z,3865797,torch_shm_manag,0
2026-08-30T00:59:18Z,3865800,torch_shm_manag,0
2026-08-30T00:59:18Z,3865854,torch_shm_manag,0
2026-08-30T00:59:18Z,3865938,torch_shm_manag,0
2026-08-30T00:59:19Z,3862689,vllm,0
2026-08-30T00:59:19Z,3863565,python3,0
2026-08-30T00:59:19Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:19Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:19Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:19Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:19Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:19Z,3864560,python3,0
2026-08-30T00:59:19Z,3865797,torch_shm_manag,0
2026-08-30T00:59:19Z,3865800,torch_shm_manag,0
2026-08-30T00:59:19Z,3865854,torch_shm_manag,0
2026-08-30T00:59:19Z,3865938,torch_shm_manag,0
2026-08-30T00:59:20Z,3862689,vllm,0
2026-08-30T00:59:20Z,3863565,python3,0
2026-08-30T00:59:20Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:20Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:20Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:20Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:20Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:20Z,3864560,python3,0
2026-08-30T00:59:20Z,3865797,torch_shm_manag,0
2026-08-30T00:59:20Z,3865800,torch_shm_manag,0
2026-08-30T00:59:20Z,3865854,torch_shm_manag,0
2026-08-30T00:59:20Z,3865938,torch_shm_manag,0
2026-08-30T00:59:21Z,3862689,vllm,0
2026-08-30T00:59:21Z,3863565,python3,0
2026-08-30T00:59:21Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:21Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:21Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:21Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:21Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:21Z,3864560,python3,0
2026-08-30T00:59:21Z,3865797,torch_shm_manag,0
2026-08-30T00:59:21Z,3865800,torch_shm_manag,0
2026-08-30T00:59:21Z,3865854,torch_shm_manag,0
2026-08-30T00:59:21Z,3865938,torch_shm_manag,0
2026-08-30T00:59:23Z,3862689,vllm,0
2026-08-30T00:59:23Z,3863565,python3,0
2026-08-30T00:59:23Z,3863566,VLLM::EngineCor,0
2026-08-30T00:59:23Z,3863741,VLLM::Worker_TP,0
2026-08-30T00:59:23Z,3863856,VLLM::Worker_TP,0
2026-08-30T00:59:23Z,3863993,VLLM::Worker_TP,0
2026-08-30T00:59:23Z,3864120,VLLM::Worker_TP,0
2026-08-30T00:59:23Z,3864560,python3,0
2026-08-30T00:59:23Z,3865797,torch_shm_manag,0
2026-08-30T00:59:23Z,3865800,torch_shm_manag,0
2026-08-30T00:59:23Z,3865854,torch_shm_manag,0
2026-08-30T00:59:23Z,3865938,torch_shm_manag,0
